date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:44:38	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:39%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-4.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-4.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:39	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:40%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-5.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-5.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:40	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:40%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-6.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-6.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:40	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:41%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-7.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-7.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:41	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:41%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-8.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-8.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:41	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:42%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-9.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-plane-9.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:41	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:42%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/icon-big-arrow.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/icon-big-arrow.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:43	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:43%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-arrow.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-arrow.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:43	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:44%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-arrow-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-arrow-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:44	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:44%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-big-bus.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-big-bus.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:44	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:45%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-bus.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-bus.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:45	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:45%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-bus-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-bus-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:46	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:47%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-bus-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-bus-3.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:47	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:47%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/overlay-1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/overlay-1.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:47	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:48%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/overlay-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/overlay-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:48	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:49%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/overlay-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/overlay-3.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:49	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:49%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/overlay-4.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/overlay-4.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:49	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:50%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/overlay-5.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/overlay-5.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:50	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:51%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/overlay-6.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/overlay-6.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:51	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:51%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-box.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-box.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:51	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:52%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-box-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-box-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:52	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:52%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-border-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-border-3.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:52	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:53%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-quote.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-quote.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:53	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:53%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-quote-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-quote-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:53	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:54%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-container.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-container.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:54	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:54%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:54	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:55%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:55	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:55%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots-3.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:55	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:56%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots-4.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots-4.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:56	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:57%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots-5.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-dots-5.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:56	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:57%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-dotted-map.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-dotted-map.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:57	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:57%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-dotted-map-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-dotted-map-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:57	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:58%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-city.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-city.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:58	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:58%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-city-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-city-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:58	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:59%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/bg-lines.jpg	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/bg-lines.jpg	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:59	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:44:59%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/icon-city-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/icon-city-3.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:44:59	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:00%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/instagram1-6.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/instagram1-6.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:00	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:00%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/instagram1-7.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/instagram1-7.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:00	7108/7108	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner1-frame1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner1-frame1.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:01	2161/2161	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner5-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner5-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:01	5934/5934	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/dotted-map-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/dotted-map-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:01	22978/22978	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/dotted-map-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/dotted-map-3.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:02	664/664	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/theme-icon34.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/theme-icon34.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:02	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:03%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/theme-flower2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/theme-flower2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:03	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:03%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/main-slider/slide-shape-bottom.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/main-slider/slide-shape-bottom.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:03	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:04%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/main-slider/slide-shape-bottom2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/main-slider/slide-shape-bottom2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:04	2342/2342	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/service2-frame1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/service2-frame1.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:04	2518/2518	---M--	200	added ('OK')	image/png	date:Tue,%2013%20May%202025%2010:51:45%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/service5-mask1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/service5-mask1.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:04	2207/2207	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/quote1-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/quote1-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:05	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:05%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/testimonial-pattrn1-1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/testimonial-pattrn1-1.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:05	92843/92843	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-style44.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-style44.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:05	2919/2919	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/resource/blog3-mask1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/resource/blog3-mask1.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:05	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:06%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-1.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:06	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:06%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-2.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-2.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:06	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:07%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-3.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:07	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:07%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-4.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-4.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:07	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-5.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-5.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:08	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-6.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-6.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:08	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:09%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-7.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-7.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:10	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:10%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-8.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-8.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:10	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:11%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-9.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-9.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:10	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:11%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-10.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-10.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:11	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:12%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-11.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/footer-bg-11.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:11	203718/203718	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/pattern-7.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/pattern-7.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:12	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:12%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/cat-1-bg.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/cat-1-bg.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:12	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/cat-2-bg.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/cat-2-bg.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:13	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:13%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/cat-3-bg.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/cat-3-bg.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:13	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:14%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/cat-4-bg.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/cat-4-bg.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:13	59221/59221	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/pattern-8.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/pattern-8.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:14	1251/1251	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Aug%202025%2003:45:15%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-7.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-7.png	(from https://html.kodesolution.com/2025/digitaal-html/css/style.css)
08:45:14	396555/396555	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/banner/banner2-1.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/banner/banner2-1.png	(from https://html.kodesolution.com/2025/digitaal-html/index-2.html)
08:45:14	1454/1454	---M--	200	added ('OK')	image/png	date:Sat,%2010%20May%202025%2007:12:08%20GMT	https://html.kodesolution.com/2025/digitaal-html/images/icons/shape-3.png	C:/Users/ammar/Downloads/web%20copy/Digitaal/html.kodesolution.com/2025/digitaal-html/images/icons/shape-3.png	(from https://html.kodesolution.com/2025/digitaal-html/index-2.html)
